,_id,name,lat,lng,oficina_principal,total_offices
0,5dd01fdff31b3aaf2dc7dca2,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
1,5dd02ee1c322efee5694540c,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
2,5dd035d6f61aba4c994ea467,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
3,5dd038897c4209e8fcddf9ef,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
4,5dd1cf33ba98b511863b4ab2,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
5,5dd1e343d50343d5fda8903e,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
6,5dd1e2c8cf118f55cb1a088d,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
7,5dd1e29d99a030d2fb03980c,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
8,5dd1e18209bb2cadf9410e1a,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
9,5dd1df09dc9cc345dbc7bc40,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
10,5dd1de7671aa6543dec25339,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
11,5dd1de0633e4b4f9e630730d,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
12,5dd1dc22e874c9837a52bf2d,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
13,5dd1dbfe853d28e884488ffa,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
14,5dd04446b0aaa073f9bd7433,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
15,5dd041733a8dbcbd8b0ffaad,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
16,5dd0395f357dcf96ffd92f8d,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
17,5dd0394c0bc4a3d12b55383a,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
18,5dd039377f50ccaf8ba4dabd,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
19,5dd0391e0e78a76559956c5f,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
20,5dd0390258d8fcb1160d60f9,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
21,5dd036dddcf01e60030da03a,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
22,5dd036551041a8b71973d0b3,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
23,5dd036072dddc537f4f17454,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
24,5dd02f4fa3ea084975260122,Pipit Interactive,34.045499,-118.47036,"{'type': 'Point', 'coordinates': [-118.47036, 34.045499]}",1.0
25,5dd01fdff31b3aaf2dc7bd73,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
26,5dd02ee0c322efee569434dd,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
27,5dd035d6f61aba4c994e8538,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
28,5dd038887c4209e8fcdddac0,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
29,5dd093d907e10bb8c38e2a66,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
30,5dd1df09dc9cc345dbc79d11,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
31,5dd1dff793e35332333ba8c6,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
32,5dd093df07e10bb8c38e323f,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
33,5dd1e0de17a4672259ab61a8,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
34,5dd1e17a3822b82347cb9db2,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
35,5dd0390258d8fcb1160d41ca,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
36,5dd098c483fbd13d430325d7,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
37,5dd1e18209bb2cadf940eeeb,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
38,5dd1e29d99a030d2fb0378dd,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
39,5dd098d9e2834a8e2747ba18,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
40,5dd1e2c8cf118f55cb19e95e,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
41,5dd1e343d50343d5fda8710f,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
42,5dd036072dddc537f4f15525,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
43,5dd0391d0e78a76559954d30,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
44,5dd0999f087b14cff5cf0bdd,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
45,5dd09dba8d4c977fed3b00a2,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
46,5dd039377f50ccaf8ba4bb8e,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
47,5dd1cf33ba98b511863b2b83,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
48,5dd1d7bde30a9b793455d3c5,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
49,5dd02f4fa3ea08497525e1f3,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
50,5dd036551041a8b71973b184,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
51,5dd0394c0bc4a3d12b55190b,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
52,5dd1d9005f963ca65f383083,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
53,5dd1da0a509a984f64d26904,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
54,5dd0395f357dcf96ffd9105e,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
55,5dd1da6b36302e9b2a3d9215,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
56,5dd1db1a1eefd7744ea000b4,ZiFiMusic,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
57,5dd036dddcf01e60030d810b,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
58,5dd041733a8dbcbd8b0fdb7e,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
59,5dd1dbfe853d28e8844870cb,DailyStrength,34.043948,-118.468204,"{'type': 'Point', 'coordinates': [-118.468204, 34.043948]}",1.0
